"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.37923872708053,0.528,0.279,0,"1","BAMBI"
0,1.36229557389307,0.602,0.327,0,"1","INTS2"
0,1.35979412969576,0.636,0.343,0,"1","GSR"
0,1.35973014211614,0.997,0.7,0,"1","VMP1"
0,1.35415747562076,0.675,0.363,0,"1","SPAG16"
0,1.35359587573745,0.795,0.395,0,"1","SREBF1"
0,1.34998665358022,0.968,0.509,0,"1","CYB561"
0,1.34751786302626,0.958,0.501,0,"1","PGAP3"
0,1.33923944105795,0.857,0.422,0,"1","FOXA1"
0,1.32814513704531,0.566,0.308,0,"1","PITPNC1"
0,1.31373862380302,0.992,0.602,0,"1","CRIP1"
0,1.31247839584555,0.771,0.415,0,"1","UGDH"
0,1.31245792079797,1,0.668,0,"1","ERBB2"
0,1.29253200094308,0.722,0.376,0,"1","PSMD12"
0,1.28770724901289,0.636,0.363,0,"1","HIST1H1B"
0,1.28124385579399,0.541,0.309,0,"1","FBP1"
0,1.27853765586715,0.567,0.326,0,"1","METRN"
0,1.27630232213805,0.588,0.338,0,"1","DNAJA4"
0,1.26535457756676,0.882,0.452,0,"1","KRT7"
8.28203551397643e-316,1.26048665468025,0.52,0.312,1.49333382352509e-311,"1","COX16"
0,1.25089877196528,0.559,0.331,0,"1","TMEM106C"
0,1.24859822701241,0.798,0.39,0,"1","ANKRD30A"
0,1.2403323000192,0.921,0.515,0,"1","STARD3"
0,1.22392152277226,0.613,0.351,0,"1","CSTF3"
0,1.20733408767347,0.589,0.354,0,"1","MGAT4A"
0,1.20169425824389,0.559,0.332,0,"1","POMP"
0,1.20108000204556,0.556,0.333,0,"1","DUSP4"
0,1.1985548387582,0.587,0.351,0,"1","MAP3K3"
0,1.19511433735783,0.696,0.407,0,"1","TOB1"
8.65011248121032e-290,1.19067457622286,0.519,0.319,1.55970178148703e-285,"1","HSPD1"
1.04458344886588e-278,1.19003568291814,0.505,0.309,1.88348841665007e-274,"1","DCXR"
0,1.17738363700162,0.623,0.342,0,"1","TUBD1"
0,1.16167570746851,0.889,0.457,0,"1","SCD"
5.44209340938348e-274,1.16116292372413,0.513,0.315,9.81263862645936e-270,"1","EIF3M"
0,1.16108136208356,0.568,0.344,0,"1","ETFA"
0,1.1591768253006,0.647,0.388,0,"1","HMG20B"
0,1.15887280953189,0.851,0.502,0,"1","PSMC5"
0,1.15178000493579,0.564,0.346,0,"1","MED13"
1.00273653884653e-257,1.14838345659152,0.5,0.316,1.80803425319418e-253,"1","RTF2"
0,1.14520650409195,0.734,0.438,0,"1","SLC25A39"
1.823436648303e-261,1.14291303512202,0.506,0.322,3.28783862055514e-257,"1","PAN3"
3.73487994637665e-288,1.14258155122934,0.521,0.322,6.73436203131174e-284,"1","SEC22B"
0,1.14212575334975,0.889,0.513,0,"1","CCDC47"
0,1.14156046818473,0.848,0.415,0,"1","MLPH"
0,1.13580246127575,0.578,0.357,0,"1","MTHFD2"
1.43870631019559e-257,1.13554049393178,0.519,0.334,2.59413134791367e-253,"1","IARS2"
0,1.13159698472907,0.772,0.442,0,"1","SMARCD2"
0,1.12296328674504,0.588,0.373,0,"1","LRPPRC"
0,1.1142941461619,0.763,0.387,0,"1","AZGP1"
5.41246215011547e-302,1.10636274427835,0.547,0.336,9.7592105028732e-298,"1","JPT2"
0,1.10116081702873,0.849,0.525,0,"1","HSP90AB1"
0,1.09742673745063,0.659,0.404,0,"1","SLC9A3R1"
0,1.08982141191523,0.644,0.4,0,"1","ADI1"
0,1.08112992590644,0.595,0.379,0,"1","NUCKS1"
0,1.07894911989955,0.671,0.407,0,"1","HIST1H1D"
0,1.06639911438665,0.626,0.388,0,"1","CREB3L1"
0,1.0590207427251,0.627,0.396,0,"1","CLTC"
1.85910207941202e-252,1.05617044126018,0.518,0.324,3.35214695938782e-248,"1","ISYNA1"
0,1.04898454860575,0.638,0.406,0,"1","POLR1D"
0,1.02959297038738,0.797,0.493,0,"1","S100A16"
0,1.02643787556415,0.89,0.488,0,"1","CD9"
0,1.02348893392538,0.617,0.381,0,"1","CRIP2"
0,1.02324985986142,0.7,0.406,0,"1","PERP"
2.17388884170148e-322,1.01887746568284,0.623,0.414,3.91973897047195e-318,"1","ATP5F1B"
0,1.01151792054131,0.876,0.47,0,"1","FXYD3"
7.64297207734187e-233,1.00821418024115,0.518,0.334,1.37810429526551e-228,"1","PIK3R3"
0,1.00403523571451,0.617,0.355,0,"1","ELF3"
1.37933730712187e-232,1.00125105968568,0.521,0.338,2.48708309847145e-228,"1","MGST1"
0,4.09803990403208,0.522,0.08,0,"2","SFRP4"
0,3.30023922568212,0.51,0.089,0,"2","CPXM1"
0,3.11097244442341,0.857,0.213,0,"2","COL14A1"
0,3.10374154098079,0.93,0.357,0,"2","DCN"
0,3.04078391470912,0.682,0.158,0,"2","FBLN1"
0,2.98192320216014,0.695,0.158,0,"2","PLTP"
0,2.95380449032607,0.677,0.176,0,"2","SERPINF1"
0,2.92773016250317,0.867,0.288,0,"2","C3"
0,2.91425929536689,0.677,0.137,0,"2","F13A1"
0,2.81351488058663,0.828,0.249,0,"2","CCDC80"
0,2.75167187870964,0.945,0.554,0,"2","COL6A2"
0,2.7230107017468,0.644,0.172,0,"2","EFEMP1"
0,2.71087277289977,0.811,0.219,0,"2","CXCL12"
0,2.69769464562567,0.649,0.185,0,"2","FCGRT"
0,2.65752842401141,0.832,0.27,0,"2","FSTL1"
0,2.64964091041654,0.842,0.299,0,"2","C1R"
0,2.64817951749798,0.819,0.283,0,"2","RNASE1"
0,2.62644936438514,0.87,0.377,0,"2","IGFBP4"
0,2.60688425702523,0.748,0.246,0,"2","LRP1"
0,2.60459840682088,0.597,0.201,0,"2","DPYSL2"
0,2.5460891125684,0.673,0.203,0,"2","SERPING1"
0,2.51519996726903,0.712,0.289,0,"2","CCN1"
0,2.46295671157324,0.583,0.168,0,"2","STAB1"
0,2.40463860542827,0.888,0.499,0,"2","TIMP1"
0,2.3785272842599,0.582,0.139,0,"2","TNXB"
0,2.372221451504,0.538,0.167,0,"2","CD14"
0,2.34416738807955,0.722,0.23,0,"2","THBS2"
0,2.33503468193463,0.751,0.34,0,"2","FOS"
0,2.33060170007207,0.688,0.251,0,"2","MAF"
0,2.32777466409391,0.596,0.203,0,"2","DAB2"
0,2.31600233747262,0.979,0.844,0,"2","COL1A1"
0,2.30760983215641,0.671,0.298,0,"2","THBS1"
0,2.30399031977698,0.619,0.226,0,"2","EMILIN1"
0,2.28997015809248,0.751,0.31,0,"2","C1QA"
0,2.28207327118213,0.84,0.337,0,"2","MMP2"
0,2.26695334732839,0.504,0.156,0,"2","OAF"
0,2.26580137519099,0.895,0.513,0,"2","MGP"
0,2.2498613127195,0.747,0.246,0,"2","C1S"
0,2.24553212039905,0.576,0.227,0,"2","ZFP36"
0,2.23812330588251,0.963,0.735,0,"2","COL1A2"
0,2.23410362966266,0.983,0.807,0,"2","COL3A1"
0,2.21492420107435,0.852,0.405,0,"2","SFRP2"
0,2.21417593530403,0.933,0.627,0,"2","COL6A3"
0,2.20552521418556,0.585,0.214,0,"2","NNMT"
0,2.19335639747185,0.795,0.362,0,"2","HTRA1"
0,2.18821942664654,0.689,0.307,0,"2","DUSP1"
0,2.16733422516925,0.545,0.162,0,"2","NID1"
0,2.15982783191514,0.862,0.418,0,"2","LUM"
0,2.15814672888535,0.564,0.199,0,"2","PCOLCE"
0,2.14440757229483,0.657,0.345,0,"2","CLU"
0,2.12919925937797,0.606,0.209,0,"2","TMEM176B"
0,2.12815738845126,0.881,0.54,0,"2","COL6A1"
0,2.09068328800365,0.614,0.226,0,"2","NBL1"
0,2.08075455780419,0.607,0.251,0,"2","CEBPD"
0,2.03169701501872,0.586,0.257,0,"2","CPE"
0,2.01048375128413,0.741,0.306,0,"2","CTSK"
0,1.98110966166889,0.791,0.446,0,"2","SELENOP"
0,1.97974451051919,0.599,0.277,0,"2","LGMN"
0,1.92801227188978,0.635,0.261,0,"2","PDK4"
0,1.92132445863808,0.588,0.24,0,"2","C1QB"
0,1.90275670808114,0.796,0.429,0,"2","TIMP2"
0,1.89263441115208,0.708,0.292,0,"2","CCN2"
0,1.83271469813778,0.53,0.256,0,"2","KLF6"
0,1.83047124969254,0.686,0.305,0,"2","C1QC"
0,1.82746325257295,0.603,0.31,0,"2","JUNB"
0,1.82441977439419,0.589,0.217,0,"2","CDH11"
0,1.7813069547759,0.919,0.704,0,"2","SPARC"
0,1.75886025208228,0.575,0.234,0,"2","KCTD12"
0,1.73239410307467,0.896,0.618,0,"2","POSTN"
0,1.68438737159103,0.734,0.45,0,"2","EGR1"
0,1.68115328630588,0.588,0.257,0,"2","SOD2"
0,1.65823113833473,0.596,0.227,0,"2","FBN1"
0,1.6329286033524,0.582,0.242,0,"2","THY1"
0,1.632717362783,0.508,0.212,0,"2","PDGFRB"
0,1.59846925074285,0.573,0.305,0,"2","SERPINH1"
0,1.5822320209545,0.553,0.243,0,"2","TPM2"
0,1.56193748480752,0.503,0.188,0,"2","MXRA8"
