Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000076351,SLC46A1,Gene Expression,0.029370735641541124,1.3514589447538583e-10,2.2992502314591223e-10,2712,0.307462253128028,1653
ENSG00000020129,NCDN,Gene Expression,0.02936882893220795,1.3801471077101723e-10,2.3476152780795924e-10,3510,0.42916005478733843,2030
ENSG00000198046,ZNF667,Gene Expression,0.02936609248905007,1.2748091471337375e-10,2.1694584317291954e-10,645,0.12414887402375761,575
ENSG00000196227,FAM217B,Gene Expression,0.029354846830613058,1.3712608826210726e-10,2.332719662389871e-10,2254,0.26712115808025133,1470
ENSG00000130347,RTN4IP1,Gene Expression,0.0293243698749662,1.2598522225459874e-10,2.1442069686389245e-10,866,0.08040378243627946,709
ENSG00000165886,UBTD1,Gene Expression,0.029318536539302834,1.4755796584609016e-10,2.5094721967759294e-10,2762,0.42761789891039736,1853
ENSG00000067248,DHX29,Gene Expression,0.029305927975196072,1.5045320544970764e-10,2.5582287198417185e-10,3759,0.44808882927814303,2092
ENSG00000203950,RTL8A,Gene Expression,0.029287745541494433,1.5409118425679935e-10,2.619347037225352e-10,3540,0.41992385574858815,2003
ENSG00000137133,HINT2,Gene Expression,0.029285344411094972,1.5019985255548818e-10,2.554161365362492e-10,2113,0.23397211342042298,1439
ENSG00000165804,ZNF219,Gene Expression,0.029277377703767163,1.54699364429689e-10,2.6291902523931334e-10,2848,0.388548068067456,1766
ENSG00000156345,CDK20,Gene Expression,0.02926976850552232,1.5332557445901784e-10,2.6065780740344844e-10,1772,0.1891567660585724,1255
ENSG00000054392,HHAT,Gene Expression,0.029265634090703683,1.5196066627254368e-10,2.5836175049124754e-10,1543,0.16103688060552052,1138
ENSG00000157600,TMEM164,Gene Expression,0.029254980901352992,1.58194346511209e-10,2.6880831174537833e-10,2301,0.25780477877846936,1497
ENSG00000197915,HRNR,Gene Expression,0.029239349674853515,1.5486301130351876e-10,2.631723794914197e-10,688,0.13563977479291883,618
ENSG00000196428,TSC22D2,Gene Expression,0.02923718328285338,1.68314917559087e-10,2.8595165143459494e-10,6243,0.8032848878633173,2744
ENSG00000089057,SLC23A2,Gene Expression,0.029209200271988433,1.743929445296999e-10,2.962219197016238e-10,4201,0.6183513780713913,2427
ENSG00000144026,ZNF514,Gene Expression,0.029191500816029746,1.7720847012014929e-10,3.0091941469852494e-10,3255,0.41831986061874044,1966
ENSG00000021762,OSBPL5,Gene Expression,0.029187205330156736,1.7828338805259136e-10,3.02716273714274e-10,3199,0.444444223614402,1956
ENSG00000067208,EVI5,Gene Expression,0.029174013589243132,1.829087992177847e-10,3.1051159069916515e-10,4200,0.5880464394378104,2357
ENSG00000167941,SOST,Gene Expression,0.029161710956674736,1.3986101166096887e-10,2.378796558544135e-10,297,0.047233494589852355,278
ENSG00000169609,C15orf40,Gene Expression,0.029149908789586034,1.862567877708443e-10,3.161655128316598e-10,2682,0.29513795717730273,1676
ENSG00000137871,ZNF280D,Gene Expression,0.02914614620178322,1.905207103192197e-10,3.233122129251721e-10,5252,0.676676439838667,2567
ENSG00000106392,C1GALT1,Gene Expression,0.029145149647021595,1.8720980321518255e-10,3.1775335653819665e-10,2905,0.3221463514132175,1735
ENSG00000142039,CCDC97,Gene Expression,0.029144935429119844,1.9140755647129026e-10,3.247866591152727e-10,5424,0.6689633934410725,2589
ENSG00000174307,PHLDA3,Gene Expression,0.029143702364391042,1.9204704493347435e-10,3.2584114295422034e-10,6520,0.8194717760714798,2753
ENSG00000171914,TLN2,Gene Expression,0.029139706899141554,1.902840107703696e-10,3.229408871576082e-10,3695,0.5341714031664961,2072
ENSG00000075213,SEMA3A,Gene Expression,0.029134105333804488,1.5437118250360982e-10,2.623859617137512e-10,299,0.056245631291849146,270
ENSG00000117543,DPH5,Gene Expression,0.029129930298718593,1.9445089982639274e-10,3.298577083112878e-10,4401,0.5523632145947424,2310
ENSG00000204272,NBDY,Gene Expression,0.029118035406595962,1.9475288048909078e-10,3.3030791002357906e-10,2546,0.2977424514769119,1672
ENSG00000112763,BTN2A1,Gene Expression,0.02911658117608395,1.958078144070896e-10,3.320347386302038e-10,2909,0.36315513560001544,1803
ENSG00000094631,HDAC6,Gene Expression,0.02910256932529152,2.0245849441380415e-10,3.432801742074981e-10,4321,0.5370952234886266,2309
ENSG00000157259,GATAD1,Gene Expression,0.029099761798930104,2.0392687538617338e-10,3.457049724882872e-10,6237,0.7945184319240891,2766
ENSG00000171467,ZNF318,Gene Expression,0.029076497626157872,2.0892532148764076e-10,3.5414528771881725e-10,3664,0.4335129329593394,2092
ENSG00000178662,CSRNP3,Gene Expression,0.029074738792300613,1.9460433264839594e-10,3.3008697325499644e-10,682,0.12541165645914176,621
ENSG00000138944,SHISAL1,Gene Expression,0.02907051638184042,1.7376633465460145e-10,2.951853362050507e-10,330,0.04941454190477021,301
ENSG00000128923,MINDY2,Gene Expression,0.029065943621406465,2.1224311197443058e-10,3.5966791457628513e-10,3792,0.44799914361449217,2109
ENSG00000197647,ZNF433,Gene Expression,0.029065857269275328,1.9437806919597733e-10,3.297651430426165e-10,1200,0.14243779086364236,916
ENSG00000153767,GTF2E1,Gene Expression,0.029064289182823028,2.1014479045788903e-10,3.5614551684884967e-10,2794,0.32137195675512065,1782
ENSG00000184708,EIF4ENIF1,Gene Expression,0.0290583740201239,2.139188826077998e-10,3.6247366219654964e-10,3238,0.43554041123863224,2043
ENSG00000169282,KCNAB1,Gene Expression,0.029057967584524492,1.7685364284147909e-10,3.0034512557804234e-10,339,0.05943452416608731,307
ENSG00000185527,PDE6G,Gene Expression,0.02905597205674158,1.8158674564006105e-10,3.0829621807963726e-10,425,0.06525430819550232,372
ENSG00000197696,NMB,Gene Expression,0.029044723939016522,2.0978307979646615e-10,3.5556587710550953e-10,1758,0.2825138310651311,1291
ENSG00000178075,GRAMD1C,Gene Expression,0.029036332033547135,1.9558465957913995e-10,3.3168748129622905e-10,644,0.0783593617947102,542
ENSG00000140854,KATNB1,Gene Expression,0.029027133317534873,2.1948465267485062e-10,3.7183476155912017e-10,2077,0.220687908531958,1409
ENSG00000196814,MVB12B,Gene Expression,0.02899297033660589,2.340856397609059e-10,3.9642190128708657e-10,2827,0.4291962808414359,1891
ENSG00000164465,DCBLD1,Gene Expression,0.02898531085004622,2.1551693762944524e-10,3.6514721083206e-10,1886,0.257485834027335,1344
ENSG00000170276,HSPB2,Gene Expression,0.028984988648401183,2.2832691293217522e-10,3.867420956757369e-10,1154,0.23990356348882227,950
ENSG00000197062,ZSCAN26,Gene Expression,0.028971455662742764,2.419138223075379e-10,4.09602023216889e-10,3453,0.46748455433042835,2078
ENSG00000170262,MRAP,Gene Expression,0.02895630086663895,1.7511525562952102e-10,2.9742084993383796e-10,230,0.05418374439012949,219
ENSG00000177842,ZNF620,Gene Expression,0.028950689222978446,2.2963719814583783e-10,3.8892498355888264e-10,1314,0.13155617587649043,973
ENSG00000010803,SCMH1,Gene Expression,0.02894911323695305,2.5138402470759047e-10,4.254771231833759e-10,3779,0.5883561470288245,2264
ENSG00000121236,TRIM6,Gene Expression,0.028946521901671764,2.2326984705500763e-10,3.7821187338636063e-10,519,0.08022503475717085,470
ENSG00000198874,TYW1,Gene Expression,0.028940092233589836,2.484159544735576e-10,4.2049296652991054e-10,2249,0.23490286524140142,1511
ENSG00000205090,TMEM240,Gene Expression,0.028934633618163917,2.456856940113994e-10,4.1591045294110514e-10,1139,0.2382898971547207,973
ENSG00000100109,TFIP11,Gene Expression,0.028932229304220614,2.5547408633030955e-10,4.323591810647735e-10,3465,0.4593978435516572,2105
ENSG00000137054,POLR1E,Gene Expression,0.028926446987828907,2.568922852219657e-10,4.34718566257527e-10,3594,0.42538332926230094,2019
ENSG00000166401,SERPINB8,Gene Expression,0.028918930505157925,2.445608160428492e-10,4.1404501589026586e-10,1030,0.1306277487150598,861
ENSG00000106327,TFR2,Gene Expression,0.028917754718803774,2.037656710029978e-10,3.454641272892139e-10,554,0.05296456913508415,486
ENSG00000137494,ANKRD42,Gene Expression,0.028916619564403397,2.5822299853928143e-10,4.369294781768593e-10,2736,0.33442637607908043,1757
ENSG00000101400,SNTA1,Gene Expression,0.028913026891310742,2.6091018234808416e-10,4.41434993672883e-10,2258,0.38659775767164717,1591
ENSG00000185909,KLHDC8B,Gene Expression,0.02890537329159582,2.6243651696233883e-10,4.4397580345469786e-10,2696,0.3331378965439827,1723
ENSG00000037637,FBXO42,Gene Expression,0.028898960534117005,2.660784925723192e-10,4.5009492803876664e-10,3485,0.45823301320531035,2038
ENSG00000076258,FMO4,Gene Expression,0.02888842919766486,2.6721069801283193e-10,4.519678092102757e-10,1675,0.32671411656643723,1339
ENSG00000182591,KRTAP11-1,Gene Expression,0.028875587407676057,2.3893842460154247e-10,4.046021002162103e-10,659,0.06825231451160264,560
ENSG00000198890,PRMT6,Gene Expression,0.028871304990213443,2.7384361445115246e-10,4.631435277753849e-10,1645,0.30226776031295866,1251
ENSG00000132825,PPP1R3D,Gene Expression,0.02886628368205041,2.7505620003864806e-10,4.651507678091064e-10,2255,0.2501483571743369,1495
ENSG00000182919,C11orf54,Gene Expression,0.028842460216977787,2.9232904985576624e-10,4.942685011888487e-10,5224,0.6501381969467742,2506
ENSG00000130340,SNX9,Gene Expression,0.028829981417364703,2.984441582754016e-10,5.045134090273056e-10,5216,0.8046295099052944,2713
ENSG00000117419,ERI3,Gene Expression,0.028815706564044197,3.043243435030263e-10,5.143092798849348e-10,5527,0.6947814052916466,2612
ENSG00000105556,MIER2,Gene Expression,0.02880931236808974,3.0405700179869655e-10,5.139055718877904e-10,4076,0.4732276242971382,2135
ENSG00000078403,MLLT10,Gene Expression,0.028805408390093316,3.0740765488701527e-10,5.194714662274168e-10,4500,0.5531129840858793,2338
ENSG00000158186,MRAS,Gene Expression,0.028802979926038093,3.0353364266488825e-10,5.13069036880474e-10,2191,0.39886806102044653,1596
ENSG00000027847,B4GALT7,Gene Expression,0.028795906729761657,3.1014413259811136e-10,5.239976100113688e-10,3800,0.5051445802568195,2188
ENSG00000220201,ZGLP1,Gene Expression,0.028774837595207655,2.9157964931414426e-10,4.930475883139342e-10,1021,0.09603800041164606,804
ENSG00000242114,MTFP1,Gene Expression,0.028774556562339754,3.084663635632978e-10,5.21211740641859e-10,1567,0.2070576017255651,1194
ENSG00000163607,GTPBP8,Gene Expression,0.028743882219364747,3.249533975235863e-10,5.489155716798461e-10,2146,0.244395693038824,1469
ENSG00000132768,DPH2,Gene Expression,0.02872706528166499,3.3732461268698444e-10,5.697065949561491e-10,2809,0.331533828022713,1770
ENSG00000065802,ASB1,Gene Expression,0.02871579239165472,3.4621594480199747e-10,5.846137753057951e-10,3845,0.4643280836277074,2112
ENSG00000136856,SLC2A8,Gene Expression,0.028715706597183015,3.3783398301068246e-10,5.705135051665622e-10,2185,0.2408374216865963,1457
ENSG00000198400,NTRK1,Gene Expression,0.02871497165185765,2.9340618823425757e-10,4.960432710447335e-10,400,0.09834696022829915,379
ENSG00000057704,TMCC3,Gene Expression,0.028713741900821287,3.3635072504978325e-10,5.6811493840027e-10,1643,0.22597575815921145,1247
ENSG00000105701,FKBP8,Gene Expression,0.028709954116400347,3.552402816353606e-10,5.997399275556868e-10,12651,1.6632137353948955,3558
ENSG00000164128,NPY1R,Gene Expression,0.02869652114150015,3.1969227265449263e-10,5.400789366625672e-10,940,0.11280829474556407,705
ENSG00000155876,RRAGA,Gene Expression,0.028689012420264844,3.647604440715213e-10,6.156973523563045e-10,7176,1.0904854521106278,3119
ENSG00000105708,ZNF14,Gene Expression,0.02867470731860949,3.466888998104878e-10,5.853576561602924e-10,1551,0.16950247540227045,1114
ENSG00000023608,SNAPC1,Gene Expression,0.028647615073817193,3.7305825095756973e-10,6.296447727883604e-10,2540,0.27795626715985855,1598
ENSG00000170296,GABARAP,Gene Expression,0.02864711342190453,3.868128040096508e-10,6.525546098475432e-10,21260,2.9834171802667324,4141
ENSG00000130958,SLC35D2,Gene Expression,0.028644697213172025,3.7937875063676074e-10,6.401329522004814e-10,2599,0.33707200747562716,1729
ENSG00000142686,C1orf216,Gene Expression,0.028640789700594808,3.847142604485043e-10,6.490750034253591e-10,4052,0.5061539828435297,2218
ENSG00000183431,SF3A3,Gene Expression,0.02862990579930731,3.8941760927002633e-10,6.568875516610235e-10,3634,0.4210335344560564,2031
ENSG00000196083,IL1RAP,Gene Expression,0.028629361310539097,3.777664847604001e-10,6.374721167134377e-10,1650,0.2113431934836223,1241
ENSG00000204590,GNL1,Gene Expression,0.028620553608914776,3.9973713228391716e-10,6.74232009389856e-10,5942,0.777678057567256,2732
ENSG00000187994,RINL,Gene Expression,0.028615227717353343,3.5605962622753395e-10,6.010669980520151e-10,541,0.08927626741328594,485
ENSG00000043143,JADE2,Gene Expression,0.02858418233360849,4.129017128207124e-10,6.963064655543835e-10,2350,0.31993547176730697,1661
ENSG00000008838,MED24,Gene Expression,0.028584044923178342,4.1977399334314214e-10,7.07763490877185e-10,5615,0.7303038989528858,2684
ENSG00000251369,ZNF550,Gene Expression,0.02857497717178478,4.1664471872593367e-10,7.025529549229976e-10,2550,0.306500961723888,1667
ENSG00000132541,RIDA,Gene Expression,0.028567655552592584,4.047795432171597e-10,6.826732143031044e-10,1662,0.16860062067370143,1169
ENSG00000139826,ABHD13,Gene Expression,0.028553518657312198,4.2878500750020976e-10,7.228890845400362e-10,2427,0.32745328567280674,1620
ENSG00000184619,KRBA2,Gene Expression,0.028536120714827227,4.3896597468062737e-10,7.397768936749493e-10,2782,0.3081106789904506,1683
ENSG00000173638,SLC19A1,Gene Expression,0.028535907586305875,4.319220536785906e-10,7.280418783813136e-10,2046,0.2112807612199021,1351
ENSG00000171953,ATPAF2,Gene Expression,0.028528707127576592,4.379276941079979e-10,7.380959997026053e-10,2029,0.21373458631913217,1360
ENSG00000139636,LMBR1L,Gene Expression,0.028523620811823882,4.563891486952798e-10,7.687091855263034e-10,5142,0.686564020218789,2583
ENSG00000115137,DNAJC27,Gene Expression,0.028499026459852375,4.527282992938808e-10,7.626854051175884e-10,1951,0.22266168175955425,1340
ENSG00000173175,ADCY5,Gene Expression,0.028493392254788218,4.396607522494378e-10,7.408786320686746e-10,991,0.1892474939803186,800
ENSG00000127364,TAS2R4,Gene Expression,0.028491055920353565,4.4961168121915307e-10,7.575763826141309e-10,1452,0.15821155756843633,1076
ENSG00000171206,TRIM8,Gene Expression,0.028481172365011295,4.871212322399288e-10,8.202425598549057e-10,13312,1.6994511590395163,3541
ENSG00000116017,ARID3A,Gene Expression,0.02847612635984865,4.811178122565707e-10,8.102092163873009e-10,3120,0.3819655794382722,1903
ENSG00000061656,SPAG4,Gene Expression,0.028475387578966307,4.5076098409424503e-10,7.594420387053922e-10,853,0.11980323092349045,721
ENSG00000013392,RWDD2A,Gene Expression,0.02847152134079331,4.779976414681641e-10,8.050298866103136e-10,2659,0.2895301107426701,1640
ENSG00000125895,TMEM74B,Gene Expression,0.028468997467425323,4.3059000809364534e-10,7.258643624441097e-10,572,0.0899171697843698,506
ENSG00000136895,GARNL3,Gene Expression,0.028467656117010614,4.558411426103248e-10,7.678577918623029e-10,862,0.13088563208744922,736
ENSG00000159650,UROC1,Gene Expression,0.028460195136301165,1.586333286951458e-10,2.695288776625155e-10,97,0.014142521292697609,95
ENSG00000103404,USP31,Gene Expression,0.02845090954577324,4.94933871664216e-10,8.332425162488655e-10,3003,0.36417398899741943,1820
ENSG00000180822,PSMG4,Gene Expression,0.028448856947795066,5.014071380315954e-10,8.440618389239686e-10,3288,0.3700746236809697,1960
ENSG00000025772,TOMM34,Gene Expression,0.028434821974601756,5.082201326445102e-10,8.553712448759578e-10,2878,0.3749521165809789,1833
ENSG00000110218,PANX1,Gene Expression,0.028407227922761128,5.29705612706266e-10,8.912836215659621e-10,3033,0.419806774379416,1948
ENSG00000169446,MMGT1,Gene Expression,0.028403556195441687,5.257707602623896e-10,8.847452793380899e-10,2570,0.3068968548816563,1656
ENSG00000143147,GPR161,Gene Expression,0.02840149199361784,5.097333666270742e-10,8.57838164583694e-10,1006,0.13920890586937326,822
ENSG00000089091,DZANK1,Gene Expression,0.028400195363214458,4.929676666876048e-10,8.300097155642851e-10,1105,0.12069564227721931,873
ENSG00000121671,CRY2,Gene Expression,0.028387733533203032,5.502509559107693e-10,9.254220622135665e-10,4871,0.8615042359283098,2730
ENSG00000067191,CACNB1,Gene Expression,0.02837413274078727,5.404143799125904e-10,9.091327721701046e-10,1548,0.2382027904893588,1180
ENSG00000172059,KLF11,Gene Expression,0.028372297888208182,5.594313901013948e-10,9.406866436646288e-10,4231,0.5481833963688166,2240
ENSG00000100142,POLR2F,Gene Expression,0.028370998500448958,5.648379541867143e-10,9.49600940483735e-10,6296,0.808374705223913,2803
ENSG00000090905,TNRC6A,Gene Expression,0.028359776165044023,5.74929881480557e-10,9.662075521233188e-10,6670,0.8701187341171406,2906
ENSG00000166225,FRS2,Gene Expression,0.028355418962921885,5.748976850128429e-10,9.662075521233188e-10,5096,0.6094877846925644,2459
ENSG00000135045,C9orf40,Gene Expression,0.028354750403675175,5.663047808468491e-10,9.519783188688864e-10,2995,0.33902648993327267,1779
ENSG00000171132,PRKCE,Gene Expression,0.028353900770795908,5.706046746212223e-10,9.591172970546258e-10,3225,0.43915216265854196,1963
ENSG00000176928,GCNT4,Gene Expression,0.028349122266178937,5.423099747048354e-10,9.122367154155496e-10,1282,0.1556339862688821,978
ENSG00000144040,SFXN5,Gene Expression,0.028343989609606865,5.582270201642814e-10,9.387489127397099e-10,1202,0.17048080959191467,956
ENSG00000169981,ZNF35,Gene Expression,0.02833880182616551,5.596050289824461e-10,9.40890995745139e-10,1642,0.1731087354225151,1190
ENSG00000186074,CD300LF,Gene Expression,0.02833650753104811,5.454658946746349e-10,9.174599156260091e-10,903,0.12133248767405255,757
ENSG00000158715,SLC45A3,Gene Expression,0.028324259499559856,5.75457237417254e-10,9.670038044491332e-10,1477,0.23304299550416083,1153
ENSG00000181045,SLC26A11,Gene Expression,0.028313318826586723,6.028069154950799e-10,1.012679723314027e-09,3173,0.37336590802907604,1884
ENSG00000136630,HLX,Gene Expression,0.02830933745540999,5.95932192481996e-10,1.0012237524383474e-09,1785,0.2800183330934437,1360
ENSG00000141569,TRIM65,Gene Expression,0.028305945158003814,6.11985351284261e-10,1.027834066393305e-09,4079,0.4965141181015231,2197
ENSG00000149948,HMGA2,Gene Expression,0.028294823696065865,5.069311637129204e-10,8.532813547124537e-10,309,0.050351663849749935,285
ENSG00000214960,CRPPA,Gene Expression,0.02827539909655633,6.208280556307955e-10,1.0424692060327018e-09,1863,0.20948065845574151,1320
ENSG00000197506,SLC28A3,Gene Expression,0.028269785616972437,5.376423750647064e-10,9.045537387409931e-10,438,0.04907832002492426,343
ENSG00000181827,RFX7,Gene Expression,0.02826451096812191,6.445517453101957e-10,1.081902604194561e-09,3203,0.38808167436500707,1946
ENSG00000183850,ZNF730,Gene Expression,0.028259865842650157,5.943521230733495e-10,9.986620076505118e-10,1007,0.11251330089470761,779
ENSG00000179981,TSHZ1,Gene Expression,0.028258393484722557,6.541689412387086e-10,1.0978412866443092e-09,3100,0.5111858642508944,2060
ENSG00000241404,EGFL8,Gene Expression,0.028256008705555016,6.460014745357512e-10,1.084235231847697e-09,2288,0.32183011871726247,1527
ENSG00000008710,PKD1,Gene Expression,0.02824851965989054,6.686844411518678e-10,1.121784471749338e-09,5248,0.7942051151900009,2665
ENSG00000125457,MIF4GD,Gene Expression,0.028243284952737077,6.622828951918791e-10,1.1112517382756777e-09,3102,0.3607935036176163,1860
ENSG00000152380,FAM151B,Gene Expression,0.028242817348851722,6.290390430763182e-10,1.0560603404728965e-09,1196,0.12807684453929688,942
ENSG00000172167,MTBP,Gene Expression,0.02823821664252284,6.252771633796783e-10,1.0498423341996905e-09,1353,0.1344299252763156,995
ENSG00000253731,PCDHGA6,Gene Expression,0.02823039838868585,6.548062092548435e-10,1.0988086351584995e-09,1707,0.22191562923674774,1247
ENSG00000164236,ANKRD33B,Gene Expression,0.0282295915508585,6.326588142258061e-10,1.0620386342191477e-09,788,0.14713643948528923,681
ENSG00000079150,FKBP7,Gene Expression,0.02822801803244614,6.746319058947847e-10,1.131551666775312e-09,2126,0.367254258309919,1567
ENSG00000137434,C6orf52,Gene Expression,0.028223297832088004,6.14636341822461e-10,1.0321683210515584e-09,1013,0.09539820295019247,801
ENSG00000167323,STIM1,Gene Expression,0.02821596387496937,6.986704548239686e-10,1.171653546234009e-09,7294,0.9660178376663919,2965
ENSG00000144935,TRPC1,Gene Expression,0.02821517379579045,6.71568578525239e-10,1.1265182324276956e-09,1230,0.23254263531875013,999
ENSG00000102924,CBLN1,Gene Expression,0.02820995810182985,6.119984519159516e-10,1.027834066393305e-09,495,0.07499389711068945,425
ENSG00000206052,DOK6,Gene Expression,0.028207586662343426,6.671860841578336e-10,1.1193748314025129e-09,846,0.1784864699855824,753
ENSG00000105705,SUGP1,Gene Expression,0.028202936874110508,6.980227507114023e-10,1.1706760901769535e-09,3021,0.3435661759196425,1809
ENSG00000132950,ZMYM5,Gene Expression,0.02819800925985533,7.062432860749368e-10,1.1842430138715694e-09,3133,0.38837819009437585,1934
ENSG00000121101,TEX14,Gene Expression,0.028189885290395327,3.7665537355735523e-10,6.356565496730168e-10,222,0.0373435987925487,212
ENSG00000104953,TLE6,Gene Expression,0.028188168516528563,6.054927670362531e-10,1.0170971626762104e-09,750,0.08092084448353142,618
ENSG00000112234,FBXL4,Gene Expression,0.028165995342222607,7.461788964491234e-10,1.2508593588604003e-09,4536,0.6615451583758438,2452
ENSG00000155827,RNF20,Gene Expression,0.02815174454816966,7.494580511746562e-10,1.2562397486083914e-09,3167,0.3740978077654757,1901
ENSG00000122507,BBS9,Gene Expression,0.028148825095209235,7.579885608066661e-10,1.270420630643754e-09,2667,0.42796796146612237,1868
ENSG00000138131,LOXL4,Gene Expression,0.028134678101983574,7.25071114260345e-10,1.2157009972220994e-09,842,0.13497613738243447,667
ENSG00000151876,FBXO4,Gene Expression,0.028114147829172462,7.893465880925987e-10,1.322732435693732e-09,2934,0.32528554515051106,1771
ENSG00000214338,SOGA3,Gene Expression,0.028102693478006615,7.606506535751123e-10,1.2747640802814393e-09,887,0.1228046993268523,748
ENSG00000089737,DDX24,Gene Expression,0.028065653005360642,8.625511416227027e-10,1.4447331552077478e-09,11433,1.6215245650934187,3575
ENSG00000120008,WDR11,Gene Expression,0.028056378752412348,8.665050899026028e-10,1.4512212135498928e-09,5171,0.6458243031095698,2518
ENSG00000124523,SIRT5,Gene Expression,0.028053985994401374,8.540050888683481e-10,1.4305516174605154e-09,3175,0.3569765684697146,1842
ENSG00000163026,WDCP,Gene Expression,0.028041837312181694,8.506280124720433e-10,1.4250268503614041e-09,1689,0.1873027963789643,1240
ENSG00000162595,DIRAS3,Gene Expression,0.028036495200929115,8.095308867694939e-10,1.3564300010681127e-09,605,0.11102973710455048,539
ENSG00000070366,SMG6,Gene Expression,0.028019987805192017,9.076279727793235e-10,1.519952761686465e-09,3692,0.5472568340234538,2252
ENSG00000086991,NOX4,Gene Expression,0.027995408429195665,8.126195272240011e-10,1.3614789072614424e-09,527,0.08003688926588735,462
ENSG00000011258,MBTD1,Gene Expression,0.02798587920770128,9.505103371054702e-10,1.5913226376241419e-09,3950,0.5024188184404981,2179
ENSG00000088035,ALG6,Gene Expression,0.027981948967462523,9.415626056608062e-10,1.5766349260698798e-09,3145,0.3890679827729273,1895
ENSG00000165714,BORCS5,Gene Expression,0.027973137413222004,9.559275593318262e-10,1.600243650222089e-09,3002,0.37071020441495417,1859
ENSG00000163867,ZMYM6,Gene Expression,0.02793969988626864,1.0090144275665125e-09,1.6883295805894682e-09,3636,0.4449444535199943,2090
ENSG00000003393,ALS2,Gene Expression,0.02793045538028855,1.0264471494991767e-09,1.7170214685341055e-09,4175,0.5146212895670386,2253
ENSG00000117408,IPO13,Gene Expression,0.027919499760450727,1.02460107065383e-09,1.7142510129471416e-09,2806,0.3590572556224858,1779
ENSG00000151689,INPP1,Gene Expression,0.027915477359581827,1.035201258048346e-09,1.7313443789663706e-09,2610,0.47286468461087383,1793
ENSG00000100014,SPECC1L,Gene Expression,0.02791295689200806,1.0614511491979783e-09,1.7749177579106035e-09,8469,1.1719474407023829,3243
ENSG00000167614,TTYH1,Gene Expression,0.027905113038006617,7.29048821312972e-10,1.2222567797239574e-09,296,0.039497641405963714,240
ENSG00000171121,KCNMB3,Gene Expression,0.02790231248195596,1.026911000678865e-09,1.7176382610706426e-09,1737,0.18473823167434555,1234
ENSG00000123810,B9D2,Gene Expression,0.02789115590273133,1.0253728977005494e-09,1.7153834004337183e-09,1326,0.147339625145334,1038
ENSG00000120370,GORAB,Gene Expression,0.027884744622692838,1.083677592106369e-09,1.8112452654885308e-09,3407,0.38544416349442173,1977
ENSG00000175161,CADM2,Gene Expression,0.027882040110990696,9.614504747901265e-10,1.6093399251701607e-09,975,0.10189967493963109,756
ENSG00000139117,CPNE8,Gene Expression,0.027881659971594253,1.0722251975181507e-09,1.7922697802617784e-09,1721,0.31769250502663104,1321
ENSG00000168876,ANKRD49,Gene Expression,0.02788001872943919,1.0838532293888647e-09,1.8113711504855e-09,2308,0.2948897256772825,1595
ENSG00000107779,BMPR1A,Gene Expression,0.027875260017356022,1.1046934478287085e-09,1.846029143359108e-09,4302,0.5349994948884079,2250
ENSG00000058335,RASGRF1,Gene Expression,0.027859513157639085,9.45973299693037e-10,1.5838736924385641e-09,350,0.04560489364817303,329
ENSG00000124313,IQSEC2,Gene Expression,0.027859390661330453,1.1272369704329321e-09,1.883352525042752e-09,4085,0.5042404315299343,2221
ENSG00000139644,TMBIM6,Gene Expression,0.027858751126325455,1.1195251392592809e-09,1.8706409323029406e-09,3372,0.38790003445836635,1904
ENSG00000147234,FRMPD3,Gene Expression,0.02785821551342628,9.939158385208202e-10,1.663528400104925e-09,800,0.0835906527797631,666
ENSG00000185761,ADAMTSL5,Gene Expression,0.02784920997179302,1.0544283224334094e-09,1.7633377595496564e-09,751,0.15437145190454277,648
ENSG00000100601,ALKBH1,Gene Expression,0.027845452734718643,1.1305474334477594e-09,1.8887087766777152e-09,2544,0.2804559720808614,1617
ENSG00000160229,ZNF66,Gene Expression,0.027834076483904097,9.959768565437344e-10,1.666823442557574e-09,648,0.05784924416110483,555
ENSG00000284024,HSPA14,Gene Expression,0.027832846005554187,1.155004536457227e-09,1.929388649298889e-09,2727,0.3191205893411306,1723
ENSG00000107833,NPM3,Gene Expression,0.027831680914671333,1.1683394252059998e-09,1.951122517713608e-09,3653,0.44932878865597176,2084
ENSG00000152402,GUCY1A2,Gene Expression,0.02781816505986506,1.1708936042964524e-09,1.9552071505758573e-09,1766,0.3108627428443081,1306
ENSG00000168917,SLC35G2,Gene Expression,0.02781551232497791,1.1603429328488346e-09,1.9381269191043993e-09,1153,0.23023869906112607,992
ENSG00000168491,CCDC110,Gene Expression,0.027802306183519858,1.0633760538780734e-09,1.7779718519142971e-09,775,0.07126404050748934,638
ENSG00000249158,PCDHA11,Gene Expression,0.02777977950745461,1.070133093250547e-09,1.7891039936788774e-09,817,0.07617776291797822,679
ENSG00000136854,STXBP1,Gene Expression,0.027768999959244086,1.27803012617278e-09,2.1331218301142277e-09,4182,0.6534015412503456,2390
ENSG00000160999,SH2B2,Gene Expression,0.027763713748774687,1.2278178473934531e-09,2.0498824828974746e-09,1141,0.15397398443811222,957
ENSG00000089225,TBX5,Gene Expression,0.02775251255168055,1.2271079707915078e-09,2.0488867690596878e-09,696,0.15191050229437966,636
