dataset,mu,phi,RPL19,TUBB,EEF1G,PPIA,GAPDH,ABCF1,SDHA,OAZ1,G6PD,ALAS1,GUSB,HPRT1,POLR2A,POLR1B,TBP
ESCC-111-51-1A,6513.86851434096,0.8545651792122246,3.007218829400846,1.0208015240123975,1.5110934641588691,2.2623897590994537,3.2337859429030793,0.2750734204421558,0.3906831083134159,2.2099110751812163,0.20137116896983218,0.16098877041460463,0.2836397585796371,0.3239876783216018,0.4241167930540726,0.03167847402507059,0.11326893319896682
HNSCC-121-02-1A,8437.006475285993,0.9908429281170542,3.1101516925184765,1.318936873603609,1.6056454567735947,2.7160722347706154,3.490033594447818,0.3234635262317728,0.18628902477926737,2.1171449693779474,0.19564582924270682,0.16943854630833427,0.20829283907588472,0.2973590189582648,0.23863424324388757,0.03517825814035462,0.1014678887695091
PDAC-046-01-1A,5888.731586661781,0.7275464975414885,2.8456678702038447,0.4267062601503579,1.479262377996975,1.442100066493021,1.6031046731434127,0.4158939863782309,0.19602698998522478,1.3260212795951627,0.05756697036968488,0.0747242418881962,0.16169300034049838,0.12864373072755017,0.6176274114282819,0.051089019876106416,0.061363931643931266
LUAD-096-07-1A,9855.048618048619,0.290425643448639,3.133755288570105,1.3883567095725073,2.5638637371667676,1.858991243272863,3.110198231332795,0.33457987230025293,0.25101288373342634,1.832332499063307,0.13313420829525935,0.10995003308086136,0.20075164118442818,0.2363926865853134,0.4628092257680323,0.019556199904546375,0.05345652896702822
GBM-019-17-1D,2380.4327485380118,1.2507339589370339,1.5017246524343377,0.891742943817743,0.0,1.000681270847602,0.553107158612135,0.3697420290380737,0.140881310774376,1.4127269501448332,0.27642137701043457,0.11865023596780463,0.15185848496196805,0.12360087605405254,0.12884851542779233,0.0470118652818198,0.06386172340458392
LUAD-096-56-1A,5900.4706127553145,0.5250611182490483,2.9783971372490186,0.7726920527470695,2.2799544419309834,1.5574576094697938,2.3892359298495376,0.33196868947034947,0.19501516275756892,2.1066035019298215,0.11198072273556842,0.1359151547101942,0.21252903957506414,0.24145877793462464,0.641201744979436,0.030263101879486984,0.04896246828722542
LUAD-096-76-1A,4172.370002613013,0.4781341765630107,3.0847204339863703,0.44676983464335934,2.229666700858539,1.434639649727144,1.8894750600089072,0.335301542269305,0.2298453521153185,1.651592820441506,0.17975737129350858,0.11187381912075382,0.14226908243714728,0.13827322332494968,1.0597832544924088,0.041590886254421,0.0553298700518612
PRAD-072-16-1A,2313.4956803455725,0.35502458615483046,3.3380750615761805,0.5829661051853384,2.4723616096895813,1.4817805715675554,1.766645895092724,0.19064686416814572,0.18143849892802258,1.7871723792639527,0.08217106064803668,0.08249827140886466,0.14789402466960566,0.13898968162948044,0.27798172336631,0.013027281343712454,0.02238483239990823
ESCC-126-06-1A,6178.908672294705,0.8644970405320045,3.261497142440999,0.8910373977469498,1.361731784933298,2.502359792901107,3.4896446774080014,0.23915046222165876,0.22607400068486908,2.393671886907663,0.24278158919431278,0.17736303406320744,0.21884860739356218,0.34785059851434186,0.3214437126055482,0.024244914220053267,0.08030558542275015
PDAC-091-06-1A,5095.557422969187,0.7906447032051368,0.7394804902298437,0.2627847839264834,0.5231971756290884,0.970035260949736,0.9360030803517034,0.2767082578772196,0.32633898514715365,0.6430962935765212,0.04507591078304901,0.122109229288595,0.1620193516951704,0.2064917533823851,0.27630926207540063,0.06267033648332762,0.07041143999427121
GBM-011-01-1B,927701.2685950414,0.05613801036668052,1.6426423512582222,0.6079438831373809,0.0,2.0904572365249354,2.684439792760321,0.18721831350166865,0.09827464801895502,1.3338283555892327,0.029024738871421582,0.10159953987805134,0.10059478532898823,0.17071091952209824,0.6161732190409637,0.05364497918154861,0.05891076318192616
ccRCC-118-09-1A,3321.9289940828403,0.6430889463469128,2.846381452335484,0.4601558511510361,1.9776416276596402,1.2856011447201425,2.1971557929946486,0.15925395314573504,0.20351962957562483,2.176457429324608,0.07857847192967235,0.08852096140814417,0.18188841022885044,0.1666049755563088,0.5712236665430541,0.023059202158961345,0.02343774389460342
LUAD-096-27-1A,6796.707920792079,0.7570551131813806,2.925159331681691,0.620024367723803,2.2434553191989526,1.5497428008501215,1.9090373667677942,0.19960120461268668,0.17767497755610656,1.6932948354410449,0.1071020369894396,0.10151830865601426,0.15735834551907113,0.15197134117565514,0.38059651543444073,0.019984713065103108,0.033341441530042946
MPLC-068-06-1A,6701.239863981166,0.379143626130578,3.0050524567252075,0.49880095376092826,1.9144602163665714,1.5204018347806947,2.0627932878993347,0.4562397583963337,0.30855758895940344,1.6053003217080835,0.09871469093501005,0.11139663339054716,0.19041536987861069,0.16678752841738734,0.6545139818854324,0.03297070651377685,0.06054940247432945
HCC-059-01-1A,6057.435501807062,0.9389945812796072,2.0090935366825557,0.3141740822339663,1.0816720044903434,1.0540271267075851,1.5851721224038215,0.4100115855739817,0.22122515961821407,1.544689513275839,0.08015797484035807,0.13623533817224984,0.11668894307808166,0.17918185989626736,0.5562590026995995,0.03235188060973327,0.05114701309367747
PDAC-027-05-1A,3036.751901484969,1.1214197561186883,2.7470131092188783,0.5369582466226641,1.739798102714648,1.630020714413915,2.150849353235699,0.17707699383912442,0.16001861140286927,1.5542289837953411,0.08486562857555045,0.06937298083623152,0.1272413189285889,0.19629573596986505,0.1184483375120432,0.029753532107601344,0.05829808833105228
ESCC-111-20-1A,7575.123555310952,0.5378811318869564,3.4811284763597183,1.046927670972091,2.2195762227543,2.4049750003528683,2.9227278439075732,0.2591364081779485,0.31372817715372703,2.2320063065766433,0.18416219618949134,0.12921028269241458,0.2089506996329267,0.25633493311689837,0.4628423267210541,0.045912311925845266,0.10468035277733631
LUAD-096-85-1A,5730.002166511916,0.6736237784363154,3.1208536661099098,0.5342895551360838,2.3133362872415537,1.6634391824579742,2.1531776069848796,0.3074020696847672,0.2176383195198011,1.9072161908689547,0.1449957411360215,0.18179486001186193,0.17632654016022314,0.18000377939856652,0.8517596376575919,0.02684605687750728,0.04256671352020879
LUAD-096-42-1A,6368.2824156305505,0.9419039316348908,3.386915955775151,0.6981791372600932,2.4003309367792136,1.7754018180964284,2.2772890737881046,0.28187662240652106,0.1961353103695031,1.9314828841727298,0.12246150202134846,0.10229962282783768,0.16765203671860623,0.18084765516467632,0.5632172318710408,0.0223725158032926,0.05200557536453898
PDAC-044-01-1A,6295.951967173546,0.6099382305080691,2.889520161390482,0.3403976092290285,1.7666295446363198,1.353295754754644,1.3461272698656417,0.42592158217640785,0.20288542344598567,1.6093165599219272,0.054538115587362254,0.06942686803733536,0.15953457919983904,0.12362811019403039,0.7163569555147203,0.0498329847633063,0.06132908203695755
ESCC-111-14-1A,6547.816183816184,0.37866492399183344,3.1899836148221317,1.3541790759944368,1.8639322658137636,2.655245640252831,3.1622663364811556,0.19424450034614815,0.29214322076323285,1.948603359005177,0.20465493831590778,0.17513550078836645,0.2198080354667722,0.3126975062439162,0.27366248493837303,0.03290972903478452,0.0798975490076009
OV-030-04-1A,4703.811333794057,0.9728264378587586,3.6024837512681915,1.061985236839108,0.01901396810452937,1.5367681621065454,3.090017349149659,0.1988812675386928,0.14544880080079878,2.23103469871476,0.0915004005706786,0.0735212864859585,0.16554624724497619,0.17041272942445732,0.13070528141689958,0.013735356821472698,0.030292011311705974
HNSCC-121-16-1A,4336.77240398293,1.0451860435739762,3.983139901472598,0.8138003212717653,2.1771153495673965,2.370370927633913,2.498782447940184,0.14590965516179677,0.17462604289369604,2.1110551457254303,0.10500215164711695,0.0694200570237321,0.1316322336526648,0.18474662976909934,0.17619776610708499,0.03651141502053015,0.1118714305269058
ESCC-111-45-1A,6715.339172378776,1.009352995590051,3.1467221103793106,0.9621038266648161,1.6286311981392594,2.143151436690689,3.2338053733176637,0.3159491706833378,0.45368520857978495,2.4261685241822004,0.2427674021693388,0.15564618048147236,0.21824647529297522,0.3738376489907785,0.5028043565758608,0.04175293176171613,0.12780751900554674
ccRCC-061-06-1A,1711.8460612866998,0.3590287560060267,3.034782507876808,0.371624869408687,1.9938213662750597,1.0060673621901146,1.674894230971235,0.13411860480695662,0.18326652390414422,1.8447928150823723,0.06935884057812702,0.04639066603578645,0.10182071155201304,0.12786122707551406,0.2613526212169655,0.00997456161392285,0.02223391178450031
ccRCC-060-08-1A,1730.0083324373722,0.4467515505844732,2.044457903895357,0.27129321075435264,1.022919887903083,1.2492224652282902,1.2411684316739593,0.22974090079651027,0.14397401354796524,0.895124179991729,0.03513511176610649,0.1135234771256426,0.0938106716424512,0.24533487129824075,0.36702180732723516,0.02528805465886511,0.02800537391829917
LSCC-034-02-1G,15004.095473564093,2.7904002189998893,0.9412477165955068,0.2051779695393121,0.05582342857920156,1.7953101148723127,2.136588679284975,0.17053813043634797,0.0808089968009366,1.3146186066051277,0.03281441968628164,0.06624776349864629,0.05296262905380142,0.0820139055460488,0.39280284829504264,0.023105840759356833,0.0220196031363711
PDAC-064-51-1A,3663.746952501051,0.45867244075663516,0.6112676016748937,0.1388262409094907,0.4856679622985703,0.3794522888936924,0.6298854011595371,0.07089186343701066,0.20437414034787788,0.34145511943285534,0.02105662301430807,0.028429571305418934,0.09338927111337289,0.16185967031411175,0.1902084046638591,0.06777587353416667,0.05089549490170507
GEA-093-03-1A,11102.894917190177,0.9602085370220408,2.296019771863094,0.24948591483478416,1.2901523035108953,1.1271835885389827,1.6166707737332557,0.4109886027023438,0.40653240364394955,1.685187941134545,0.10309354288710905,0.08937470777955467,0.13659372478622284,0.23403348050423908,0.8131579529776066,0.038332420118641096,0.07645725654309259
HCC-090-09-1H,4251.989477040816,0.6144223995965037,3.2848936686420607,0.4312282425473929,0.0,1.8466435056710209,2.0859760420608944,0.19926321508355066,0.16063169185936538,1.688508943713242,0.0899555424601333,0.08752911483829767,0.34066851337679704,0.14965615541336813,0.08669938366432617,0.02000140311493323,0.034642826386134994
iCCA-066-04-1A,6658.116965517242,0.7904798236906276,3.3868319447060564,1.0066172814505894,1.780879584834681,2.231549414625255,2.7063992890130857,0.18514373147874771,0.2768151756362577,2.2068701288728056,0.23843760411311615,0.1248304021433374,0.2533920948464335,0.2224663828556254,0.3629446331468968,0.03528410632225007,0.10316161800470447
STAD-014-01-1A,9762.985003408316,0.8233036327059111,3.274151193404308,0.9610457721183874,2.9181011120956235,1.7859525024732763,3.045389269055009,0.3064071140161909,0.4266993036408215,1.769943598372638,0.10703411108316709,0.16073594095422636,0.20841778840366468,0.3109565572456681,0.16124402182712122,0.02761219520640554,0.028066695915418844
GBC-066-02-1A,5813.883656509695,0.9447486216726205,3.7443146646354344,0.9918407992973111,1.9645367015586712,2.372147391592264,2.852755960669937,0.20396906272993828,0.32235287797918816,2.4121840646933004,0.14451620404990487,0.16071747051892393,0.18325582498072698,0.351445665276489,0.294535027520461,0.036829852574716083,0.15653936655279085
PDAC-064-34-1A,1905.3437278525869,0.9113685898604745,0.3085000192968279,0.13919576057488028,0.3454296389169568,0.33314504287464436,0.4085552235969615,0.1210753164854294,0.24597823552789227,0.32685405232761944,0.04488392896243016,0.03025824887131281,0.10116513922871584,0.1483657401526126,0.14695619923240372,0.04137278831226776,0.0535743608641204
BRCA-107-08-1A,10156.204526578073,0.6342455739245922,2.490819463786891,1.0621052746127273,1.977437245270629,1.2160219965801389,3.0821114393165683,0.4238122274786155,0.43941442223681837,1.6917276743708995,0.08689819221373692,0.14962955496237598,0.26648984740222514,0.2915093208758093,0.4261376768193153,0.02366686369733128,0.04615084230108679
PDAC-064-65-1A,2249.5083056478406,1.3837705463861787,0.03551522025226268,0.029310533157384515,0.0819326970616454,0.08464573374289447,0.048357435762198024,0.20018651996724002,0.15767214983421526,0.0607113253667377,0.013136535709181623,0.030914454732346643,0.12207018355925084,0.1268090045940386,0.10140132400996271,0.06971930570972694,0.08412397798980772
MCC-001-01-1A,3666.9269673178746,0.4839923308383668,3.4520375218710706,2.266997467393475,2.6799108696661986,2.985941619543658,3.4863715040211445,0.8442194287214008,0.38504168449278037,1.7676272032202287,0.09456107770196016,0.09159345987579069,0.1849091895618306,0.18169661218329455,0.2639971400591094,0.032399217295288676,0.0836072882312267
RB-098-05-1A,6302.436175710594,0.5145182201839327,2.7891653236720786,2.6185725720828827,2.246867275344039,1.9750502260105445,2.953677095944451,0.22301892958496486,0.28899362364499254,0.9719737483425259,0.10754790840302474,0.06943440947073193,0.18201701942089502,0.22300609245768657,0.27436378763483754,0.040926949253982776,0.056102437254726883
PDAC-064-24-1A,3388.224166947156,0.6971531369176276,0.20746965161873346,0.10595636121341925,0.18652280734397192,0.1986813912454028,0.1608144492391207,0.16538247829600375,0.17347820797649627,0.1384535863836814,0.014398017787909466,0.02147304835581574,0.07298990647440412,0.16048390399989595,0.27127015779582075,0.09091690554392419,0.08632882999350205
PRAD-053-09-1A,8161.875268817204,0.5280098094517476,2.819250738011552,0.6370509526405059,1.799262228296693,1.5047639064456557,2.308502451168494,0.29871391392747004,0.22443727761410065,1.681637705393421,0.08872096110304574,0.1193128731632008,0.20311761662915453,0.29314813899233494,0.33739945165294516,0.027310204490631994,0.039522391321201285
LUSC-092-10-1A,7701.1203519727505,0.8157314836331897,1.8209650889213038,0.30461613642777924,0.9629774146182765,0.9573956628681692,1.4606843715555764,0.3413805455431234,0.239815150078977,1.393328652347052,0.07712334546358361,0.06657576684303133,0.11554778333575993,0.16141483885684604,0.6167063745263185,0.0509813374854487,0.08274978834862795
AM-036-04-1A,9099.176892950392,0.33093109697914347,3.754365376474834,0.7738672042456209,1.860513706922548,2.3475309775228315,3.1406759150925527,0.29962666991807957,0.24033636638433767,1.4908339909060584,0.1086724310341565,0.08266036298862868,0.3204312124837585,0.1956775877429923,1.033376028685883,0.06691303309755539,0.052449423528813696
CRC-067-07-1A,1416.4072327044025,0.8967558324669344,0.027759191257901092,0.05513117380503041,0.12351983043508266,0.09447429205510727,0.17386769804193825,0.17456036197947142,0.25853337849912716,0.06993850165622975,0.011032476747476365,0.043639003592766026,0.10514228112692482,0.04459674918397329,0.10728377425633465,0.07110717670556788,0.05325150947021585
ccRCC-061-22-1A,2009.3391089108911,0.7491960297320465,2.4560989701961655,0.3585472538960316,1.8760424105034055,1.3420390840837677,1.4760199706149726,0.1434214715791783,0.2245913032138877,1.5051539524160618,0.0777057165153445,0.06035626446968622,0.13304125633337122,0.16629534778668995,0.2870583410739131,0.02290800647446679,0.03224097639979471
LUSC-092-24-1A,7964.498192771084,0.8460211307669754,1.8371155895365612,0.2957913240363837,0.9617843750483643,0.9253400039701287,1.4472432907604726,0.3698047031194372,0.2482482783442971,1.3835498814049751,0.06998578993040712,0.08199204554339716,0.1206721715259108,0.15387951711835607,0.6156922721060791,0.04983105820570701,0.07997386564167207
PDAC-064-10-1A,3781.897969415894,0.4713819512843318,0.13318391711912347,0.0740599274978441,0.15859647516025363,0.15694444195741858,0.15300217521997347,0.1372571128578802,0.20696524445447248,0.12753610875119736,0.01629738421967897,0.02930899057011077,0.08631441020271051,0.15814545866525867,0.23806944889897338,0.06044065033057321,0.08245163516857833
SCCIS-099-01-1A,7324.510219891544,0.5185467091281086,3.2051831514140448,0.7653604568543364,1.8664075509971905,1.9395590122713562,2.2257150339298084,0.3771239275078225,0.2072219072441147,1.3740745270307628,0.06655678017901602,0.0885427794857084,0.131959618724918,0.14873514243796454,0.3295805943663757,0.049373737224003594,0.04674213718020391
pRCC-061-01-1A,2554.389205497821,0.4525681348017123,2.8369500963800576,0.5178418973412949,1.8468864617868854,1.599394241736605,2.19743244901293,0.22071809195092826,0.21566208166083406,1.6626030155533682,0.06319528549406539,0.08130813507449297,0.12905654343234185,0.08449834492706369,0.2225029865015452,0.014192043493638251,0.04379239714850629
PDAC-064-41-1A,3464.7539173257724,0.39390045879991653,0.10465265394890398,0.09756786716982879,0.1493434735869419,0.15656341957827047,0.2141698221375276,0.2575178607357798,0.1816046210588834,0.1892077384475101,0.02361523558508666,0.05515160803432905,0.1518376990210682,0.1803195223790816,0.30571114911924036,0.05806735932037168,0.07458440379414537
GEA-093-13-1A,4512.793122420908,1.068584980795353,2.4217614706252455,0.40607225588815943,1.409585891201139,1.384383661288585,1.7779826149556701,0.23911264074187705,0.1719286450835686,1.2180016540802712,0.06264331669119919,0.10348423393127261,0.17183668792291482,0.1393463214008994,0.3575444468120684,0.03419704534759719,0.043278365569149685
ccRCC-061-16-1A,2698.1550308008214,0.8583602417150542,2.8392306554573965,0.3817829296871366,2.0579726919144736,1.3646873816955625,1.6882803065307246,0.1500997701250997,0.19586872828748814,1.639724689233133,0.058563792099774845,0.07427770142734753,0.11786140208585587,0.16665419201055595,0.2847523206857779,0.006044252246661699,0.034442211130500416
PDAC-046-05-1A,7986.890228426396,0.6807708929194649,2.1751591881418815,0.5864611841787692,1.4193081455334824,1.1946393360989827,1.488308609322,0.5049141943043088,0.2044606477330813,1.4371782389064967,0.07384551908425972,0.0892218961949803,0.18670164816823395,0.12290653176569707,0.5987213058320986,0.06036774565703529,0.051713572996150856
ESCC-111-55-1A,5194.448986975398,0.9322890658225668,2.4951815122062064,0.7660754136902306,1.2802044264385162,1.675973126786299,2.7372503837782616,0.24087551250782355,0.30577350209876153,1.9261712864478615,0.11764235455784443,0.14210650058408414,0.15552499244203502,0.24209050938830917,0.46830034413543276,0.04406899052030904,0.10531423034651201
HNSCC-121-06-1A,6664.281989708405,0.7994237160520328,3.571964972772577,0.7309983172559471,1.8636778637775775,2.54115144299236,3.4143516222454613,0.37098810646754155,0.23684672154913408,2.1336907604521564,0.16162007304726742,0.0795593961738481,0.22974846922839798,0.21278889885655317,0.36843726677930383,0.06438095732822663,0.11540068268090373
UCEC-024-03-1A,14680.621983914209,0.3207975484225373,3.3951566099113597,1.5233169525550714,0.12163788841736257,2.5923645635148316,4.028592294864346,0.19441319505035168,0.38742138770387974,1.8475239374018386,0.1797037188029146,0.22035269584069225,0.1114990891766682,0.42998761424339604,0.13764758153245693,0.03296226737935113,0.05433207492716484
ESCC-111-04-1A,6574.7103439893035,0.5294188347482972,3.0810688863693407,1.0637797298418983,1.5359123604410296,2.4618203171236255,3.223680878575988,0.2651235814014169,0.3024275296259447,2.2957926683926377,0.24771898531460468,0.13981088496833538,0.20050782361337882,0.3155962731582528,0.4201825571243621,0.032861956894736304,0.09927624218911564
PDAC-027-21-1A,5768.700116686115,0.904824033524679,2.896160285280385,0.7562810850940447,2.018011335195322,1.8470258138688138,2.694858913621428,0.23252472380294925,0.20840298354341916,2.1198434127210333,0.10310230535499891,0.1074032471133796,0.16635636389703626,0.16607413585476827,0.1226915250086406,0.024563216884605648,0.047713363871156995
GBM-019-13-1D,2830.0019257221456,0.9876030426515241,1.8938283307887305,0.9595754639272324,0.0,1.4984514630467525,0.6697115688997581,0.5205989740045843,0.1383073247722039,1.5650161450291327,0.212425806674208,0.11238081539371367,0.25939259387368463,0.0965483608094923,0.24302460386549252,0.04985172107072432,0.05103997277367326
LUAD-096-52-1A,5741.510522496372,0.8025789212445983,3.279649317451651,0.5365171252162786,2.5385466061063977,1.4617281431928837,2.1825075758574695,0.20871043883602525,0.17211852675066563,1.9670075583957005,0.10995979506833027,0.07542742452743607,0.1987867751952449,0.16277842601892345,0.42373238199712154,0.022734569550163022,0.06053006985744502
GBM-010-03-1A,7556.221328489881,0.30657627494825956,3.2311133997624593,1.4975260658640948,2.4813620540752725,2.0842686998571933,4.218508420460998,0.2823971642239776,0.3336598973867898,2.2482796868026123,0.13348095755029427,0.1423891442435713,0.372962235326611,0.16474571007320093,0.17172791501445223,0.03097080212458394,0.06866137217972668
ESCC-111-30-1A,5252.768503937008,0.7327538969632481,2.8302595596460223,1.1227096887371677,1.5186283167921817,2.293956442603264,3.191413646144689,0.2079271893576231,0.25526849772123067,1.940015743688753,0.17008712131619966,0.1686306903097931,0.17840305000982143,0.2883009192516459,0.3588034752580508,0.026983621118796708,0.08727108145284904
PDAC-027-15-1A,5586.165961049957,0.6774863023195353,3.167871868347878,0.8639792117202929,2.316745688499039,1.8456707580158236,2.2693846665872224,0.1842863055924297,0.20809562167297838,1.6054911701752381,0.10026590969405781,0.050456957049095065,0.1470432241127224,0.16383920867843607,0.16376369899144702,0.02556632453231927,0.06073774832710197
PTC-069-03-1A,7878.493818438714,0.37830975346596774,2.886976694626542,0.4852664325118158,1.4405987089020769,1.350091600179776,1.993545503177533,0.4149924189433963,0.3189265044653134,1.6161916696259808,0.1332744759422261,0.09412843827798845,0.19126638763126183,0.19140961162485096,0.7849673307379933,0.06384062798169962,0.08274391559198936
BCC-109-08-1A,11126.162057629086,0.40603308143484496,2.650118129637522,0.6708055984211271,1.4371868146089508,1.4614341102972657,1.9199530305369865,0.42125789653599305,0.4128828655256207,1.6846924820139015,0.07863116878047854,0.18991145254798886,0.10997476991663344,0.25419121766991903,0.47462604483992255,0.03433212782531031,0.06965252130669557
PDAC-091-16-1A,5881.501657458563,0.692921463087775,3.5172917898863827,1.147554699252879,2.019026884596356,2.3525568509681922,3.6346491862983306,0.15809694876709107,0.12430246129920702,2.1928030490075767,0.20067194587378465,0.10952496858492992,0.10150506485190564,0.24142473686966556,0.2710891554302546,0.04065040304961565,0.08631259716481975
PRAD-072-06-1A,3534.563902885937,0.2455728582257188,3.861781517944847,0.560657212870641,3.1404653932565316,1.5418873747491855,1.987708126189991,0.14328480803856594,0.19911606650740288,2.0546885693495343,0.07271061660770448,0.1274540447992128,0.1260288650342755,0.1415344387632005,0.21703527209819018,0.011036338948401642,0.020879817034689562
GBM-019-27-1D,1903.7513867876953,1.0070912782616217,1.7338954529186608,0.7695020060875613,0.0,1.8681126084032396,2.331867579523269,0.3416532721355023,0.12504440408010495,1.1044998316427892,0.1293523149520494,0.16843854977035547,0.10775983617721824,0.11021608888286323,0.10573891478214487,0.04135425454427929,0.05082789525726844
PRAD-072-17-1A,3673.740438001234,0.4840603910824698,3.2043831859243093,0.5153533661557476,2.3763057213223995,1.2214776264850833,1.7922982881333878,0.18242862909263047,0.2689734954018231,1.5181094714224217,0.06344154429128436,0.08147653004541916,0.14601400223710095,0.15376201260998906,0.4427816113347615,0.02736170406646723,0.04023450034870919
ESCC-126-07-1A,6693.272323082623,0.848326034731064,3.274847736806302,0.8945206581283168,1.395609449424451,2.4504087330152733,3.4643578702545796,0.25443087624579025,0.25362063931025913,2.4258968850007143,0.24586684288910146,0.17697557447401172,0.22520896054509235,0.36225232056645873,0.3215400018443356,0.02497145604046862,0.08685914622416725
LUAD-096-77-1A,3817.9519397799654,0.6314926144470637,2.978360346316569,0.4002401852570574,2.113138158257387,1.3245442461537524,1.796770470588752,0.31960890186944246,0.21972090892840024,1.5944416376614865,0.15484046942175594,0.09790106543286374,0.12715006064011605,0.10825787479489568,1.0132775272208554,0.03762375645233411,0.05166900960844747
HSCC-130-01-1H,6058.119652315632,0.40139643061614794,2.1335936504799164,0.9419088949329831,0.0,1.6520365868126936,2.9537279257077405,0.2843445427749071,0.2473925824857129,1.6676275848186486,0.330456304741755,0.1829972218417584,0.2216439429152727,0.2236026475773824,0.14835922185205053,0.03992155059650867,0.04190978899238974
BRCA-128-05-1A,2644.6232408131355,1.1189574004651393,2.3996476551015338,0.25280230717984853,1.0198419909210328,1.0977602704546408,1.245860902182301,0.3828215827467407,0.1344719792901776,1.0671990812086423,0.040515953275740174,0.09327118631186138,0.10027486018779264,0.08284203564187563,0.7943314436162363,0.04095822086243766,0.043333073985967245
PDAC-091-07-1A,4682.034957627118,0.4622006845455803,3.450521217296705,0.6710887454930909,1.7370128409800805,1.9471397001882675,2.4351794487565273,0.26022994227921875,0.2621840836857186,1.9724711484136446,0.19045669078945796,0.09183430502855082,0.18864255470157176,0.17880553200611257,0.26710219076099206,0.042066424652251466,0.08256831038336604
LUAD-096-26-1A,6539.021774856204,0.7587340724284133,2.9172411696587766,0.5737124929764732,2.2186626603317987,1.4732748978318,1.8594597800010417,0.19241864632379382,0.18572413461698875,1.681437264571044,0.10675859399091296,0.10309157104440546,0.1814497897613914,0.1464913219526029,0.3571143703404824,0.023111409357373977,0.03019949450350215
LUAD-004-01-1A,2537.119027181688,1.5158029737003829,3.3917498126434675,0.7869353443056765,2.3539229491986293,1.5612542088784438,2.8961995035959665,0.1011234305348764,0.1605163120890784,2.0735870403007746,0.12900952537068397,0.06171772007578251,0.1792853133155838,0.17742537603527603,0.08303946304301915,0.012978031352654252,0.02650286972206915
MPLC-068-07-1A,5631.968224299066,0.7826485883440283,2.671812862266079,0.44606885736259494,1.323933023337148,1.4946676755856467,1.7032417292177373,0.23754126108251328,0.15681286417022655,1.6615944143974908,0.1434725402047032,0.19846874147974197,0.16084981216584038,0.17199844959382246,0.28713995152987704,0.05585603404594042,0.06729833998804534
PDAC-027-04-1A,4504.404715127702,0.7897431986894206,3.0397601024178527,0.7978390204493123,2.2228372901094837,1.7878847059765821,2.607834737676457,0.1898057119414958,0.2926798424132802,1.615404700588546,0.11961432934742912,0.08481290916073936,0.18110929496277067,0.22604048462765658,0.10082202375111213,0.01994303474177732,0.040586159734166884
ESCC-111-21-1A,6388.83108021115,1.0598059098913233,3.2978757273408363,1.107129421086278,1.8043884965080157,2.4142729478308396,3.1007589331237386,0.21921331367403935,0.32594374922190034,2.1805481514111245,0.1850271013637182,0.13132944799067856,0.17613172775114228,0.26237421546379275,0.3153895971537428,0.027015599746225007,0.10384801209718322
LUAD-096-84-1A,5509.092369477911,0.6297425862741022,3.0815054869262575,0.49967276588327036,2.2852101801984475,1.6285949788340925,2.1398737798268823,0.30242415483380203,0.2384351552140854,1.8725518195138497,0.1527440423951946,0.18547837896010483,0.15729444442707358,0.19070654672278578,0.8046880266214108,0.025814254523705105,0.040009781856166854
PRAD-063-01-1A,5252.44083414161,0.5500548627154187,2.953504566701696,0.6754115343170684,2.1996922731990214,1.1235438911318971,1.9754348204747454,0.23435065687371473,0.26098801164017216,1.703137336527418,0.09860534658877394,0.09970215619485531,0.2377701700479516,0.1945035300394707,0.5773859611788235,0.029061038190163976,0.05091015190231707
LUAD-096-12-1A,6157.061185468451,0.8427560208119669,2.9074936170020416,0.6492787258869513,2.1710729713491053,1.4914516623229443,1.8924340025792563,0.19498327210516356,0.17674608129203656,1.6372681981633266,0.0962321354901031,0.10752093819947907,0.14207082076706234,0.15231900241850094,0.38959240146718654,0.021255098157690815,0.037155693247991256
LUAD-096-43-1A,4556.00758396533,0.8555944508012476,2.9600625590006837,0.5444142761601226,2.253310621446474,1.3797247200404859,1.98546930565796,0.1967906369879955,0.17589173825633256,1.8960598009257381,0.10154534108144017,0.076412409201994,0.17164919413106358,0.12872465671514324,0.37880535403862026,0.016703922678161804,0.040151923586009525
GBM-019-02-1D,2787.984188911704,0.884689034255235,2.246537879051429,1.3967109871154382,0.0,2.1115054926370878,0.6863020219705032,0.38381119686445386,0.15794457591449956,1.714366193165367,0.16375318165475788,0.12263686887882932,0.3066275053440975,0.09556333482428721,0.26461557367295246,0.06454997416474353,0.05179361016734833
ESCC-111-15-1A,9062.551590713672,0.7633562862808392,3.2165959709997094,1.0860038983810971,1.762656080453665,2.4236125562660944,3.0794658587615635,0.2328498365678694,0.3671725764019131,2.044101184993258,0.24224890082290376,0.14943745907014847,0.22421847712456439,0.35202883778088156,0.37022974366925243,0.036478818555593075,0.10081155519343826
OV-030-05-1A,4032.6453953953956,1.2747523278543424,3.20808739224895,0.997595174795602,0.09280015192411557,1.9247559173055613,2.867907492357069,0.15334832863557024,0.13222317688575413,1.7766674663610036,0.08960979134553318,0.06782473358176107,0.1075213451018819,0.13730599285728978,0.11802950812382743,0.01865607210491236,0.028507629959035132
